temp (C),leafValue( VPTAT "modelFiles" "toplevel.scs:top_tt,ifxbasic.scs:nom" "temperature" 25 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:top_ss,ifxbasic.scs:nom,allFunc.scs" "temperature" -45 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:top_ss,ifxbasic.scs:nom,allFunc.scs" "temperature" 150 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:top_ff,ifxbasic.scs:nom,allFunc.scs" "temperature" -45 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:top_ff,ifxbasic.scs:nom,allFunc.scs" "temperature" 150 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_ss,toplevel.scs:dio_ss,toplevel.scs:res_ff,toplevel.scs:cap_ff,toplevel.scs:bjt_ss" "temperature" -45 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_ss,toplevel.scs:dio_ss,toplevel.scs:res_ff,toplevel.scs:cap_ff,toplevel.scs:bjt_ss" "temperature" 150 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_ff,toplevel.scs:dio_ff,toplevel.scs:res_ss,toplevel.scs:cap_ss,toplevel.scs:bjt_ff" "temperature" -45 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_ff,toplevel.scs:dio_ff,toplevel.scs:res_ss,toplevel.scs:cap_ss,toplevel.scs:bjt_ff" "temperature" 150 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_sf,toplevel.scs:dio_sf,toplevel.scs:res_ss,toplevel.scs:cap_ss,toplevel.scs:bjt_ss" "temperature" -45 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_sf,toplevel.scs:dio_sf,toplevel.scs:res_ss,toplevel.scs:cap_ss,toplevel.scs:bjt_ss" "temperature" 150 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_sf,toplevel.scs:dio_sf,toplevel.scs:res_ff,toplevel.scs:cap_ff,toplevel.scs:bjt_ss" "temperature" -45 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_sf,toplevel.scs:dio_sf,toplevel.scs:res_ff,toplevel.scs:cap_ff,toplevel.scs:bjt_ss" "temperature" 150 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_fs,toplevel.scs:dio_fs,toplevel.scs:res_ss,toplevel.scs:cap_ss,toplevel.scs:bjt_ff" "temperature" -45 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_fs,toplevel.scs:dio_fs,toplevel.scs:res_ss,toplevel.scs:cap_ss,toplevel.scs:bjt_ff" "temperature" 150 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_fs,toplevel.scs:dio_fs,toplevel.scs:res_ff,toplevel.scs:cap_ff,toplevel.scs:bjt_ff" "temperature" -45 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_fs,toplevel.scs:dio_fs,toplevel.scs:res_ff,toplevel.scs:cap_ff,toplevel.scs:bjt_ff" "temperature" 150 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_ff,toplevel.scs:dio_ff,toplevel.scs:res_ss,toplevel.scs:cap_ff,toplevel.scs:bjt_ff" "temperature" -45 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_ff,toplevel.scs:dio_ff,toplevel.scs:res_ss,toplevel.scs:cap_ff,toplevel.scs:bjt_ff" "temperature" 150 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_fs,toplevel.scs:dio_fs,toplevel.scs:res_ss,toplevel.scs:cap_ff,toplevel.scs:bjt_ff" "temperature" -45 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_fs,toplevel.scs:dio_fs,toplevel.scs:res_ss,toplevel.scs:cap_ff,toplevel.scs:bjt_ff" "temperature" 150 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_sf,toplevel.scs:dio_sf,toplevel.scs:res_ss,toplevel.scs:cap_ff,toplevel.scs:bjt_ss" "temperature" -45 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_sf,toplevel.scs:dio_sf,toplevel.scs:res_ss,toplevel.scs:cap_ff,toplevel.scs:bjt_ss" "temperature" 150 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_ss,toplevel.scs:dio_ss,toplevel.scs:res_ss,toplevel.scs:cap_ff,toplevel.scs:bjt_ss" "temperature" -45 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_ss,toplevel.scs:dio_ss,toplevel.scs:res_ss,toplevel.scs:cap_ff,toplevel.scs:bjt_ss" "temperature" 150 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_ff,toplevel.scs:dio_ff,toplevel.scs:res_ff,toplevel.scs:cap_ss,toplevel.scs:bjt_ff" "temperature" -45 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_ff,toplevel.scs:dio_ff,toplevel.scs:res_ff,toplevel.scs:cap_ss,toplevel.scs:bjt_ff" "temperature" 150 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_fs,toplevel.scs:dio_fs,toplevel.scs:res_ff,toplevel.scs:cap_ss,toplevel.scs:bjt_ff" "temperature" -45 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_fs,toplevel.scs:dio_fs,toplevel.scs:res_ff,toplevel.scs:cap_ss,toplevel.scs:bjt_ff" "temperature" 150 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_sf,toplevel.scs:dio_sf,toplevel.scs:res_ff,toplevel.scs:cap_ss,toplevel.scs:bjt_ss" "temperature" -45 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_sf,toplevel.scs:dio_sf,toplevel.scs:res_ff,toplevel.scs:cap_ss,toplevel.scs:bjt_ss" "temperature" 150 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_ss,toplevel.scs:dio_ss,toplevel.scs:res_ff,toplevel.scs:cap_ss,toplevel.scs:bjt_ss" "temperature" -45 ) (V),leafValue( VPTAT "modelFiles" "toplevel.scs:mos_ss,toplevel.scs:dio_ss,toplevel.scs:res_ff,toplevel.scs:cap_ss,toplevel.scs:bjt_ss" "temperature" 150 ) (V)
85.00,413.7E-3,403.2E-3,403.2E-3,423.5E-3,423.5E-3,418.1E-3,418.1E-3,406.8E-3,406.8E-3,403.1E-3,403.1E-3,418.0E-3,418.0E-3,406.9E-3,406.9E-3,423.5E-3,423.5E-3,406.8E-3,406.8E-3,406.9E-3,406.9E-3,403.1E-3,403.1E-3,403.2E-3,403.2E-3,423.5E-3,423.5E-3,423.5E-3,423.5E-3,418.0E-3,418.0E-3,418.1E-3,418.1E-3
90.00,420.5E-3,409.6E-3,409.6E-3,430.6E-3,430.6E-3,425.0E-3,425.0E-3,413.4E-3,413.4E-3,409.6E-3,409.6E-3,425.0E-3,425.0E-3,413.4E-3,413.4E-3,430.6E-3,430.6E-3,413.4E-3,413.4E-3,413.4E-3,413.4E-3,409.6E-3,409.6E-3,409.6E-3,409.6E-3,430.6E-3,430.6E-3,430.6E-3,430.6E-3,425.0E-3,425.0E-3,425.0E-3,425.0E-3
95.00,427.3E-3,416.1E-3,416.1E-3,437.7E-3,437.7E-3,432.1E-3,432.1E-3,420.0E-3,420.0E-3,416.0E-3,416.0E-3,432.0E-3,432.0E-3,420.0E-3,420.0E-3,437.8E-3,437.8E-3,420.0E-3,420.0E-3,420.0E-3,420.0E-3,416.0E-3,416.0E-3,416.1E-3,416.1E-3,437.7E-3,437.7E-3,437.8E-3,437.8E-3,432.0E-3,432.0E-3,432.1E-3,432.1E-3
100.0,434.2E-3,422.6E-3,422.6E-3,445.0E-3,445.0E-3,439.1E-3,439.1E-3,426.6E-3,426.6E-3,422.6E-3,422.6E-3,439.1E-3,439.1E-3,426.6E-3,426.6E-3,445.0E-3,445.0E-3,426.6E-3,426.6E-3,426.6E-3,426.6E-3,422.6E-3,422.6E-3,422.6E-3,422.6E-3,445.0E-3,445.0E-3,445.0E-3,445.0E-3,439.1E-3,439.1E-3,439.1E-3,439.1E-3
105.0,441.1E-3,429.2E-3,429.2E-3,452.3E-3,452.3E-3,446.2E-3,446.2E-3,433.3E-3,433.3E-3,429.2E-3,429.2E-3,446.2E-3,446.2E-3,433.3E-3,433.3E-3,452.2E-3,452.2E-3,433.3E-3,433.3E-3,433.3E-3,433.3E-3,429.2E-3,429.2E-3,429.2E-3,429.2E-3,452.3E-3,452.3E-3,452.2E-3,452.2E-3,446.2E-3,446.2E-3,446.2E-3,446.2E-3
110.0,448.2E-3,435.8E-3,435.8E-3,459.6E-3,459.6E-3,453.4E-3,453.4E-3,440.0E-3,440.0E-3,435.8E-3,435.8E-3,453.4E-3,453.4E-3,440.0E-3,440.0E-3,459.6E-3,459.6E-3,440.0E-3,440.0E-3,440.0E-3,440.0E-3,435.8E-3,435.8E-3,435.8E-3,435.8E-3,459.6E-3,459.6E-3,459.6E-3,459.6E-3,453.4E-3,453.4E-3,453.4E-3,453.4E-3
115.0,455.2E-3,442.5E-3,442.5E-3,467.1E-3,467.1E-3,460.7E-3,460.7E-3,446.8E-3,446.8E-3,442.5E-3,442.5E-3,460.7E-3,460.7E-3,446.8E-3,446.8E-3,467.0E-3,467.0E-3,446.8E-3,446.8E-3,446.8E-3,446.8E-3,442.5E-3,442.5E-3,442.5E-3,442.5E-3,467.1E-3,467.1E-3,467.0E-3,467.0E-3,460.7E-3,460.7E-3,460.7E-3,460.7E-3
120.0,462.4E-3,449.2E-3,449.2E-3,474.6E-3,474.6E-3,468.0E-3,468.0E-3,453.7E-3,453.7E-3,449.2E-3,449.2E-3,468.0E-3,468.0E-3,453.7E-3,453.7E-3,474.6E-3,474.6E-3,453.7E-3,453.7E-3,453.7E-3,453.7E-3,449.2E-3,449.2E-3,449.2E-3,449.2E-3,474.6E-3,474.6E-3,474.6E-3,474.6E-3,468.0E-3,468.0E-3,468.0E-3,468.0E-3
125.0,469.6E-3,456.0E-3,456.0E-3,482.2E-3,482.2E-3,475.4E-3,475.4E-3,460.6E-3,460.6E-3,456.0E-3,456.0E-3,475.5E-3,475.5E-3,460.6E-3,460.6E-3,482.2E-3,482.2E-3,460.6E-3,460.6E-3,460.6E-3,460.6E-3,456.0E-3,456.0E-3,456.0E-3,456.0E-3,482.2E-3,482.2E-3,482.2E-3,482.2E-3,475.5E-3,475.5E-3,475.4E-3,475.4E-3
130.0,476.9E-3,462.9E-3,462.9E-3,489.9E-3,489.9E-3,483.0E-3,483.0E-3,467.6E-3,467.6E-3,462.9E-3,462.9E-3,483.0E-3,483.0E-3,467.6E-3,467.6E-3,489.9E-3,489.9E-3,467.6E-3,467.6E-3,467.6E-3,467.6E-3,462.9E-3,462.9E-3,462.9E-3,462.9E-3,489.9E-3,489.9E-3,489.9E-3,489.9E-3,483.0E-3,483.0E-3,483.0E-3,483.0E-3
135.0,484.3E-3,469.8E-3,469.8E-3,497.7E-3,497.7E-3,490.5E-3,490.5E-3,474.7E-3,474.7E-3,469.9E-3,469.9E-3,490.6E-3,490.6E-3,474.7E-3,474.7E-3,497.7E-3,497.7E-3,474.7E-3,474.7E-3,474.7E-3,474.7E-3,469.9E-3,469.9E-3,469.8E-3,469.8E-3,497.7E-3,497.7E-3,497.7E-3,497.7E-3,490.6E-3,490.6E-3,490.5E-3,490.5E-3
140.0,491.8E-3,476.9E-3,476.9E-3,505.6E-3,505.6E-3,498.2E-3,498.2E-3,481.9E-3,481.9E-3,476.9E-3,476.9E-3,498.3E-3,498.3E-3,481.9E-3,481.9E-3,505.6E-3,505.6E-3,481.9E-3,481.9E-3,481.9E-3,481.9E-3,476.9E-3,476.9E-3,476.9E-3,476.9E-3,505.6E-3,505.6E-3,505.6E-3,505.6E-3,498.3E-3,498.3E-3,498.2E-3,498.2E-3
145.0,499.4E-3,484.0E-3,484.0E-3,513.7E-3,513.7E-3,506.0E-3,506.0E-3,489.2E-3,489.2E-3,484.0E-3,484.0E-3,506.1E-3,506.1E-3,489.1E-3,489.1E-3,513.6E-3,513.6E-3,489.2E-3,489.2E-3,489.1E-3,489.1E-3,484.0E-3,484.0E-3,484.0E-3,484.0E-3,513.7E-3,513.7E-3,513.6E-3,513.6E-3,506.1E-3,506.1E-3,506.0E-3,506.0E-3
150.0,507.1E-3,491.2E-3,491.2E-3,521.8E-3,521.8E-3,513.9E-3,513.9E-3,496.5E-3,496.5E-3,491.2E-3,491.2E-3,514.0E-3,514.0E-3,496.5E-3,496.5E-3,521.8E-3,521.8E-3,496.5E-3,496.5E-3,496.5E-3,496.5E-3,491.2E-3,491.2E-3,491.2E-3,491.2E-3,521.8E-3,521.8E-3,521.8E-3,521.8E-3,514.0E-3,514.0E-3,513.9E-3,513.9E-3
155.0,515.0E-3,498.5E-3,498.5E-3,530.1E-3,530.1E-3,522.0E-3,522.0E-3,504.0E-3,504.0E-3,498.5E-3,498.5E-3,522.0E-3,522.0E-3,504.0E-3,504.0E-3,530.1E-3,530.1E-3,504.0E-3,504.0E-3,504.0E-3,504.0E-3,498.5E-3,498.5E-3,498.5E-3,498.5E-3,530.1E-3,530.1E-3,530.1E-3,530.1E-3,522.0E-3,522.0E-3,522.0E-3,522.0E-3
